count,language,file
1523,Java,JFXCore/src/main/java/module-info.java
2582,Java,JFXCore/src/main/java/org/tjc/jfx/core/fxml/FxmlUtil.java
1524,Java,JFXCore/src/main/java/org/tjc/jfx/core/fxml/JFXApplication.java
1230,(unknown),JFXCore/src/main/resources/WRITING.jsh
528,XML,JFXCore/src/main/resources/logback-test.xml
1,JSON,JFXCore/src/main/resources/person.json
1478,XML,JFXFontExamples/.classpath
544,XML,JFXFontExamples/.project
185,INI,JFXFontExamples/.settings/org.eclipse.core.resources.prefs
417,INI,JFXFontExamples/.settings/org.eclipse.jdt.core.prefs
86,INI,JFXFontExamples/.settings/org.eclipse.m2e.core.prefs
629,Markdown,JFXFontExamples/README.md
1656,Markdown,JFXFontExamples/docs/JFXFontExamples.md
1069,XML,JFXFontExamples/nb-configuration.xml
1767,XML,JFXFontExamples/nbactions.xml
686,XML,JFXFontExamples/nbproject/private/profiler/attach.xml
457,XML,JFXFontExamples/nbproject/private/profiler/settings.xml
1036,Maven,JFXFontExamples/pom.xml
623,Java,JFXFontExamples/src/main/java/module-info.java
1310,Java,JFXFontExamples/src/main/java/org/tjc/jfx/jfxfontexamples/ApplicationProperties.java
5879,Java,JFXFontExamples/src/main/java/org/tjc/jfx/jfxfontexamples/FontDisplayControl.java
4015,Java,JFXFontExamples/src/main/java/org/tjc/jfx/jfxfontexamples/FontInfo.java
2465,Java,JFXFontExamples/src/main/java/org/tjc/jfx/jfxfontexamples/Fonts.java
2093,Java,JFXFontExamples/src/main/java/org/tjc/jfx/jfxfontexamples/JFXFontExamplesApp.java
22644,Java,JFXFontExamples/src/main/java/org/tjc/jfx/jfxfontexamples/JFXFontExamplesSceneController.java
2971,Java,JFXFontExamples/src/main/java/org/tjc/jfx/jfxfontexamples/SearchBarControl.java
1471,Java,JFXFontExamples/src/main/java/org/tjc/jfx/jfxfontexamples/Themes.java
3462,Java,JFXFontExamples/src/main/java/org/tjc/jfx/jfxfontexamples/fontfile/OpenTypeFontFile.java
1292,Java,JFXFontExamples/src/main/java/org/tjc/jfx/jfxfontexamples/fontfile/OpenTypeMetadataExtractor.java
114,(unknown),JFXFontExamples/src/main/resources/application.properties
1931,CSS,JFXFontExamples/src/main/resources/css/styles.css
1227,CSS,JFXFontExamples/src/main/resources/css/themes/dark-theme.css
35,(unknown),JFXFontExamples/src/main/resources/fonts/fonts.mf
244,FXML,JFXFontExamples/src/main/resources/fxml/FontDisplayControl.fxml
8234,FXML,JFXFontExamples/src/main/resources/fxml/JFXFontExamplesScene.fxml
1291,FXML,JFXFontExamples/src/main/resources/fxml/SearchBarControl.fxml
1311,XML,JFXFontExamples/src/main/resources/logback.xml
2820,Java,JFXFontExamples/src/test/java/org/tjc/jfx/jfxfontexamples/FontInfoTest.java
2812,Java,JFXFontExamples/src/test/java/org/tjc/jfx/jfxfontexamples/HexDumpConfig.java
7368,Java,JFXFontExamples/src/test/java/org/tjc/jfx/jfxfontexamples/OpenTypeFontFileTest.java
1527,Java,JFXFontExamples/src/test/java/org/tjc/jfx/jfxfontexamples/TikaFontParserTest.java
35,(unknown),JFXFontExamples/src/test/resources/fonts/fonts.mf
1679,XML,JFXGraphviz/.classpath
4996,Java,JFXGraphviz/.mvn/wrapper/MavenWrapperDownloader.java
218,(unknown),JFXGraphviz/.mvn/wrapper/maven-wrapper.properties
654,XML,JFXGraphviz/.project
185,INI,JFXGraphviz/.settings/org.eclipse.core.resources.prefs
417,INI,JFXGraphviz/.settings/org.eclipse.jdt.core.prefs
86,INI,JFXGraphviz/.settings/org.eclipse.m2e.core.prefs
33258,(unknown),JFXGraphviz/f1.txt
38858,(unknown),JFXGraphviz/f2.txt
10078,Bourne Shell,JFXGraphviz/mvnw
6609,DOS Batch,JFXGraphviz/mvnw.cmd
1069,XML,JFXGraphviz/nb-configuration.xml
367,XML,JFXGraphviz/nbactions.xml
1244,Maven,JFXGraphviz/pom.xml
62,Bourne Shell,JFXGraphviz/runJlinkedApp.sh
19,(unknown),JFXGraphviz/src/main/filters/filter.properties
1668,Java,JFXGraphviz/src/main/java/module-info.java
6192,Java,JFXGraphviz/src/main/java/org/tjc/jfx/jfxgraphviz/Config.java
3043,Java,JFXGraphviz/src/main/java/org/tjc/jfx/jfxgraphviz/GraphvizCommandLineArgs.java
6906,Java,JFXGraphviz/src/main/java/org/tjc/jfx/jfxgraphviz/GraphvizProcessor.java
2776,Java,JFXGraphviz/src/main/java/org/tjc/jfx/jfxgraphviz/GraphvizProcessorException.java
1872,Java,JFXGraphviz/src/main/java/org/tjc/jfx/jfxgraphviz/JFXGraphvizApp.java
8988,Java,JFXGraphviz/src/main/java/org/tjc/jfx/jfxgraphviz/JFXGraphvizSceneController.java
2299,Java,JFXGraphviz/src/main/java/org/tjc/jfx/jfxgraphviz/StatusBar.java
1,XML,JFXGraphviz/src/main/resources/META-INF/beans.xml
185,(unknown),JFXGraphviz/src/main/resources/config.properties
691,XML,JFXGraphviz/src/main/resources/logback-test.xml
7776,FXML,JFXGraphviz/src/main/resources/org/tjc/jfx/jfxgraphviz/JFXGraphvizScene.fxml
4503,FXML,JFXGraphviz/src/main/resources/org/tjc/jfx/jfxgraphviz/JFXGraphvizTabbedScene.fxml
2314,CSS,JFXGraphviz/src/main/resources/org/tjc/jfx/jfxgraphviz/styles.css
2093,Java,JFXGraphviz/src/test/java/org/tjc/jfx/jfxgraphviz/ConfigTest.java
2723,Java,JFXGraphviz/src/test/java/org/tjc/jfx/jfxgraphviz/GraphvizProcessorContextTest.java
4239,Java,JFXGraphviz/src/test/java/org/tjc/jfx/jfxgraphviz/GraphvizProcessorTest.java
6857,Java,JFXGraphviz/src/test/java/org/tjc/jfx/jfxgraphviz/GraphvizTest.java
1224,Java,JFXGraphviz/src/test/java/org/tjc/jfx/jfxgraphviz/MiscTest.java
3409,Java,JFXGraphviz/src/test/java/org/tjc/jfx/jfxgraphviz/ProcessTest.java
187,(unknown),JFXGraphviz/src/test/resources/config.properties
184,(unknown),JFXGraphviz/src/test/resources/digraph1.dot
218,(unknown),JFXGraphviz/src/test/resources/digraph2.dot
226,(unknown),JFXGraphviz/src/test/resources/digraph3.dot
41,(unknown),JFXGraphviz/src/test/resources/digraph4.dot
179,(unknown),JFXGraphviz/src/test/resources/digraph5.dot
169,(unknown),JFXGraphviz/src/test/resources/digraph6.dot
451,(unknown),JFXGraphviz/src/test/resources/digraph7.dot
122,(unknown),JFXGraphviz/src/test/resources/log
677,XML,JFXGraphviz/src/test/resources/logback-test.xml
452,(unknown),JFXGraphviz/src/test/resources/test123.dot
1010,XML,JFXHexEditor/nb-configuration.xml
419,XML,JFXHexEditor/nbactions.xml
928,Maven,JFXHexEditor/pom.xml
1737,Java,JFXHexEditor/src/main/java/module-info.java
2471,Java,JFXHexEditor/src/main/java/org/tjc/jfx/jfxhexeditor/JFXHexEditorApp.java
17562,Java,JFXHexEditor/src/main/java/org/tjc/jfx/jfxhexeditor/JFXHexEditorSceneController.java
1574,Java,JFXHexEditor/src/main/java/org/tjc/jfx/jfxhexeditor/model/DataTable.java
2954,Java,JFXHexEditor/src/main/java/org/tjc/jfx/jfxhexeditor/model/HexDataCell.java
1462,Java,JFXHexEditor/src/main/java/org/tjc/jfx/jfxhexeditor/model/HexDataGrid.java
1878,Java,JFXHexEditor/src/main/java/org/tjc/jfx/jfxhexeditor/model/HexDataTable.java
2162,Java,JFXHexEditor/src/main/java/org/tjc/jfx/jfxhexeditor/model/ImmutableHexDataCell.java
2188,Java,JFXHexEditor/src/main/java/org/tjc/jfx/jfxhexeditor/model/MutableHexDataCell.java
2410,CSS,JFXHexEditor/src/main/resources/css/dark-theme.css
1375,CSS,JFXHexEditor/src/main/resources/css/styles.css
8077,FXML,JFXHexEditor/src/main/resources/fxml/JFXHexEditorScene.fxml
1191,XML,JFXHexEditor/src/main/resources/logback-test.xml
1809,Java,JFXHexEditor/src/test/java/org/tjc/jfx/jfxhexeditor/BaseHexEditorTest.java
3358,Java,JFXHexEditor/src/test/java/org/tjc/jfx/jfxhexeditor/model/HexDataCellTest.java
2991,Java,JFXHexEditor/src/test/java/org/tjc/jfx/jfxhexeditor/model/ImmutableHexDataCellTest.java
3623,Java,JFXHexEditor/src/test/java/org/tjc/jfx/jfxhexeditor/model/MutableHexDataCellTest.java
1230,XML,JFXHexEditor/src/test/resources/logback-test.xml
1235,XML,JFXHexViewer/.classpath
541,XML,JFXHexViewer/.project
150,INI,JFXHexViewer/.settings/org.eclipse.core.resources.prefs
417,INI,JFXHexViewer/.settings/org.eclipse.jdt.core.prefs
86,INI,JFXHexViewer/.settings/org.eclipse.m2e.core.prefs
419,XML,JFXHexViewer/nbactions.xml
928,Maven,JFXHexViewer/pom.xml
617,Java,JFXHexViewer/src/main/java/module-info.java
2232,Java,JFXHexViewer/src/main/java/org/tjc/jfx/jfxhexviewer/FileData.java
1188,Java,JFXHexViewer/src/main/java/org/tjc/jfx/jfxhexviewer/JFXHexViewerApp.java
23403,Java,JFXHexViewer/src/main/java/org/tjc/jfx/jfxhexviewer/JFXHexViewerSceneController.java
79,(unknown),JFXHexViewer/src/main/resources/application.properties
1277,CSS,JFXHexViewer/src/main/resources/css/dark-theme.css
1613,CSS,JFXHexViewer/src/main/resources/css/styles.css
1950,FXML,JFXHexViewer/src/main/resources/fxml/JFXHexTableScene.fxml
3461,FXML,JFXHexViewer/src/main/resources/fxml/JFXHexViewerScene.fxml
1191,XML,JFXHexViewer/src/main/resources/logback-test.xml
4002,Java,JFXHexViewer/src/test/java/org/tjc/jfx/jfxhexviewer/ByteEncodingTest.java
8985,Java,JFXHexViewer/src/test/java/org/tjc/jfx/jfxhexviewer/FileDataTest.java
2819,Java,JFXHexViewer/src/test/java/org/tjc/jfx/jfxhexviewer/hexdump/HexDumpConfig.java
3458,Java,JFXHexViewer/src/test/java/org/tjc/jfx/jfxhexviewer/hexdump/OpenTypeFontFile.java
7505,Java,JFXHexViewer/src/test/java/org/tjc/jfx/jfxhexviewer/hexdump/OpenTypeFontFileTest.java
448487,(unknown),JFXHexViewer/src/test/resources/cff.pdf
35,(unknown),JFXHexViewer/src/test/resources/fonts/fonts.mf
1204,XML,JFXHexViewer/src/test/resources/logback-test.xml
28,(unknown),JFXHexViewer/src/test/resources/test.txt
1679,XML,JFXPropertiesAndListeners/.classpath
668,XML,JFXPropertiesAndListeners/.project
185,INI,JFXPropertiesAndListeners/.settings/org.eclipse.core.resources.prefs
417,INI,JFXPropertiesAndListeners/.settings/org.eclipse.jdt.core.prefs
86,INI,JFXPropertiesAndListeners/.settings/org.eclipse.m2e.core.prefs
1069,XML,JFXPropertiesAndListeners/nb-configuration.xml
334,XML,JFXPropertiesAndListeners/nbactions.xml
1100,Maven,JFXPropertiesAndListeners/pom.xml
294,Java,JFXPropertiesAndListeners/src/main/java/module-info.java
2788,Java,JFXPropertiesAndListeners/src/main/java/org/tjc/jfx/jfxpropertiesandlisteners/JFXPropertiesAndListernersApp.java
633,XML,JFXPropertiesAndListeners/src/main/resources/logback.xml
5351,Java,JFXPropertiesAndListeners/src/test/java/org/tjc/jfx/jfxpropertiesandlisteners/JFXPropertiesAndListernersAppTest.java
1235,XML,JFXRegExApp/.classpath
654,XML,JFXRegExApp/.project
150,INI,JFXRegExApp/.settings/org.eclipse.core.resources.prefs
67,INI,JFXRegExApp/.settings/org.eclipse.jdt.apt.core.prefs
475,INI,JFXRegExApp/.settings/org.eclipse.jdt.core.prefs
86,INI,JFXRegExApp/.settings/org.eclipse.m2e.core.prefs
8123994,(unknown),JFXRegExApp/logFile.2019-11-07.log
2255214,(unknown),JFXRegExApp/logFile.2019-11-08.log
6217,(unknown),JFXRegExApp/logFile.2019-11-26.log
1305,(unknown),JFXRegExApp/logFile.log
1135,XML,JFXRegExApp/nb-configuration.xml
772,XML,JFXRegExApp/nbactions.xml
1011,Maven,JFXRegExApp/pom.xml
1658,Java,JFXRegExApp/src/main/java/module-info.java
2864,Java,JFXRegExApp/src/main/java/org/tjc/jfx/jfxregexapp/JFXRegExApp.java
20460,Java,JFXRegExApp/src/main/java/org/tjc/jfx/jfxregexapp/JFXRegExAppSceneController.java
1221,Java,JFXRegExApp/src/main/java/org/tjc/jfx/jfxregexapp/RegEx.java
4318,FXML,JFXRegExApp/src/main/resources/fxml/JFXRegExAppScene.fxml
1270,XML,JFXRegExApp/src/main/resources/logback-test.xml
52,CSS,JFXRegExApp/src/main/resources/styles/styles.css
1400,XML,JFXRichTextFX/.classpath
656,XML,JFXRichTextFX/.project
150,INI,JFXRichTextFX/.settings/org.eclipse.core.resources.prefs
417,INI,JFXRichTextFX/.settings/org.eclipse.jdt.core.prefs
86,INI,JFXRichTextFX/.settings/org.eclipse.m2e.core.prefs
280,Markdown,JFXRichTextFX/README.md
1069,XML,JFXRichTextFX/nb-configuration.xml
335,XML,JFXRichTextFX/nbactions.xml
1025,Maven,JFXRichTextFX/pom.xml
474,Java,JFXRichTextFX/src/main/java/module-info.java
1886,Java,JFXRichTextFX/src/main/java/org/tjc/jfx/jfxrichtextfx/CodeAreaWrapper.java
3659,Java,JFXRichTextFX/src/main/java/org/tjc/jfx/jfxrichtextfx/JFXRichTextFXApp.java
4927,Java,JFXRichTextFX/src/main/java/org/tjc/jfx/jfxrichtextfx/JFXRichTextFXSceneController.java
7549,Java,JFXRichTextFX/src/main/java/org/tjc/jfx/jfxrichtextfx/JavaCodeAreaWrapper.java
7769,Java,JFXRichTextFX/src/main/java/org/tjc/jfx/jfxrichtextfx/XMLCodeAreaWrapper.java
101,(unknown),JFXRichTextFX/src/main/resources/docs/newMindMap.mmd
621,XML,JFXRichTextFX/src/main/resources/logback.xml
2056,FXML,JFXRichTextFX/src/main/resources/org/tjc/jfx/jfxrichtextfx/JFXRichTextFXScene.fxml
1690,CSS,JFXRichTextFX/src/main/resources/org/tjc/jfx/jfxrichtextfx/css/java-keywords.css
1502,CSS,JFXRichTextFX/src/main/resources/org/tjc/jfx/jfxrichtextfx/css/xml-highlighting.css
1235,XML,JFXRootExample/.classpath
543,XML,JFXRootExample/.project
150,INI,JFXRootExample/.settings/org.eclipse.core.resources.prefs
417,INI,JFXRootExample/.settings/org.eclipse.jdt.core.prefs
86,INI,JFXRootExample/.settings/org.eclipse.m2e.core.prefs
1069,XML,JFXRootExample/nb-configuration.xml
1041,Maven,JFXRootExample/pom.xml
1653,Java,JFXRootExample/src/main/java/module-info.java
3278,Java,JFXRootExample/src/main/java/org/tjc/jfx/jfxrootexample/ExamplesTab.java
4233,Java,JFXRootExample/src/main/java/org/tjc/jfx/jfxrootexample/JFXExampleTabContent.java
2354,Java,JFXRootExample/src/main/java/org/tjc/jfx/jfxrootexample/JFXRootExampleApp.java
2664,Java,JFXRootExample/src/main/java/org/tjc/jfx/jfxrootexample/JFXRootExampleAppSceneController.java
994,FXML,JFXRootExample/src/main/resources/org/tjc/jfx/jfxrootexample/JFXExampleTabContent.fxml
14729,FXML,JFXRootExample/src/main/resources/org/tjc/jfx/jfxrootexample/JFXRootExampleAppScene.fxml
1478,XML,JFXSamplesAndDemos/.classpath
547,XML,JFXSamplesAndDemos/.project
185,INI,JFXSamplesAndDemos/.settings/org.eclipse.core.resources.prefs
417,INI,JFXSamplesAndDemos/.settings/org.eclipse.jdt.core.prefs
86,INI,JFXSamplesAndDemos/.settings/org.eclipse.m2e.core.prefs
1069,XML,JFXSamplesAndDemos/nb-configuration.xml
652,XML,JFXSamplesAndDemos/nbactions.xml
868,Maven,JFXSamplesAndDemos/pom.xml
1621,Java,JFXSamplesAndDemos/src/main/java/module-info.java
8827,Java,JFXSamplesAndDemos/src/main/java/org/tjc/jfx/jfxsamplesanddemos/SamplesAndDemosApp.java
4110,Java,JFXSamplesAndDemos/src/main/java/org/tjc/jfx/jfxsamplesanddemos/StatusBar.java
1146,CSS,JFXSamplesAndDemos/src/main/resources/controlStyle.css
537,XML,JFXSamplesAndDemos/src/main/resources/logback-test.xml
1679,XML,JFXSandbox/.classpath
653,XML,JFXSandbox/.project
185,INI,JFXSandbox/.settings/org.eclipse.core.resources.prefs
417,INI,JFXSandbox/.settings/org.eclipse.jdt.core.prefs
86,INI,JFXSandbox/.settings/org.eclipse.m2e.core.prefs
1069,XML,JFXSandbox/nb-configuration.xml
619,XML,JFXSandbox/nbactions.xml
625,Maven,JFXSandbox/pom.xml
1388,Java,JFXSandbox/src/main/java/module-info.java
3405,Java,JFXSandbox/src/main/java/org/tjc/jfx/jfxsandbox/JFXSandboxApp.java
1696,Java,JFXSandbox/src/main/java/org/tjc/jfx/jfxsandbox/SystemInfo.java
1400,XML,JFXSandboxBasicFxmlApp/.classpath
7,(unknown),JFXSandboxBasicFxmlApp/.java-version
665,XML,JFXSandboxBasicFxmlApp/.project
150,INI,JFXSandboxBasicFxmlApp/.settings/org.eclipse.core.resources.prefs
417,INI,JFXSandboxBasicFxmlApp/.settings/org.eclipse.jdt.core.prefs
86,INI,JFXSandboxBasicFxmlApp/.settings/org.eclipse.m2e.core.prefs
1069,XML,JFXSandboxBasicFxmlApp/nb-configuration.xml
1634,XML,JFXSandboxBasicFxmlApp/nbactions.xml
857,Maven,JFXSandboxBasicFxmlApp/pom.xml
1557,Java,JFXSandboxBasicFxmlApp/src/main/java/module-info.java
2936,Java,JFXSandboxBasicFxmlApp/src/main/java/org/tjc/jfx/jfxsandboxbasicfxmlapp/JFXSandboxBasicFxmlApp.java
2541,Java,JFXSandboxBasicFxmlApp/src/main/java/org/tjc/jfx/jfxsandboxbasicfxmlapp/JFXSandboxBasicFxmlAppSceneController.java
4911,FXML,JFXSandboxBasicFxmlApp/src/main/resources/org/tjc/jfx/jfxsandboxbasicfxmlapp/JFXSandboxBasicFxmlAppScene.fxml
54,CSS,JFXSandboxBasicFxmlApp/src/main/resources/styles/jfxsandboxbasicfxmlappscene.css
1679,XML,JFXSandboxFxml/.classpath
62,(unknown),JFXSandboxFxml/.mvn/jvm.config
657,XML,JFXSandboxFxml/.project
185,INI,JFXSandboxFxml/.settings/org.eclipse.core.resources.prefs
417,INI,JFXSandboxFxml/.settings/org.eclipse.jdt.core.prefs
86,INI,JFXSandboxFxml/.settings/org.eclipse.m2e.core.prefs
227,Java,JFXSandboxFxml/algos.java
574,(unknown),JFXSandboxFxml/algos.jsh
1194,(unknown),JFXSandboxFxml/jshell.history
1069,XML,JFXSandboxFxml/nb-configuration.xml
1008,XML,JFXSandboxFxml/nbactions.xml
1273,Maven,JFXSandboxFxml/pom.xml
1569,Java,JFXSandboxFxml/src/main/java/module-info.java
2936,Java,JFXSandboxFxml/src/main/java/org/tjc/jfx/jfxsandboxfxml/JFXSandboxFxmlApp.java
12466,Java,JFXSandboxFxml/src/main/java/org/tjc/jfx/jfxsandboxfxml/JFXSandboxFxmlSceneController.java
5995,Java,JFXSandboxFxml/src/main/java/org/tjc/jfx/jfxsandboxfxml/ResizableGrid.java
2119,Java,JFXSandboxFxml/src/main/java/org/tjc/jfx/jfxsandboxfxml/TerminalConfigs.java
2666,Java,JFXSandboxFxml/src/main/java/org/tjc/jfx/jfxsandboxfxml/UpdateHeapStatus.java
1557,Java,JFXSandboxFxml/src/main/java/org/tjc/jfx/jfxsandboxfxml/utils/Strings.java
330,(unknown),JFXSandboxFxml/src/main/resources/log4j.properties
622,XML,JFXSandboxFxml/src/main/resources/logback-test.xml
4986,FXML,JFXSandboxFxml/src/main/resources/org/tjc/jfx/jfxsandboxfxml/JFXSandboxFxmlScene.fxml
2267,Java,JFXSandboxFxml/src/test/java/org/tjc/jfx/jfxsandboxfxml/ClickableButtonTest.java
1235,XML,JFXShapes/.classpath
538,XML,JFXShapes/.project
150,INI,JFXShapes/.settings/org.eclipse.core.resources.prefs
417,INI,JFXShapes/.settings/org.eclipse.jdt.core.prefs
86,INI,JFXShapes/.settings/org.eclipse.m2e.core.prefs
1069,XML,JFXShapes/nb-configuration.xml
952,Maven,JFXShapes/pom.xml
1638,Java,JFXShapes/src/main/java/module-info.java
1879,Java,JFXShapes/src/main/java/org/tjc/jfx/jfxshapes/JFXShapesApp.java
5898,Java,JFXShapes/src/main/java/org/tjc/jfx/jfxshapes/JFXShapesSceneController.java
4552,FXML,JFXShapes/src/main/resources/org/tjc/jfx/jfxshapes/JFXShapesScene.fxml
1478,XML,JFXSimpleGraph/.classpath
657,XML,JFXSimpleGraph/.project
185,INI,JFXSimpleGraph/.settings/org.eclipse.core.resources.prefs
903,INI,JFXSimpleGraph/.settings/org.eclipse.jdt.core.prefs
86,INI,JFXSimpleGraph/.settings/org.eclipse.m2e.core.prefs
246,Bourne Shell,JFXSimpleGraph/create-image.sh
1069,XML,JFXSimpleGraph/nb-configuration.xml
1042,XML,JFXSimpleGraph/nbactions.xml
853,Maven,JFXSimpleGraph/pom.xml
1525,Java,JFXSimpleGraph/src/main/java/module-info.java
3576,Java,JFXSimpleGraph/src/main/java/org/tjc/jfx/simplegraph/ComplexPaneSceneController.java
16369,Java,JFXSimpleGraph/src/main/java/org/tjc/jfx/simplegraph/JFXSimpleGraph.java
1586,Java,JFXSimpleGraph/src/main/java/org/tjc/jfx/simplegraph/SimplePaneSceneController.java
2165,Java,JFXSimpleGraph/src/main/java/org/tjc/jfx/simplegraph/StageInspectorController.java
1856,Java,JFXSimpleGraph/src/main/java/org/tjc/jfx/simplegraph/StageView.java
175,(unknown),JFXSimpleGraph/src/main/resources/META-INF/MANIFEST.MF
608,XML,JFXSimpleGraph/src/main/resources/logback.xml
17299,FXML,JFXSimpleGraph/src/main/resources/org/tjc/jfx/simplegraph/ComplexPaneScene.fxml
6943,FXML,JFXSimpleGraph/src/main/resources/org/tjc/jfx/simplegraph/SimplePaneScene.fxml
1320,FXML,JFXSimpleGraph/src/main/resources/org/tjc/jfx/simplegraph/StageInspectorScene.fxml
1480,Java,JFXSimpleGraph/src/test/java/org/tjc/jfx/simplegraph/GuavaGraphTest.java
1400,XML,JFXSpreadSheet/.classpath
657,XML,JFXSpreadSheet/.project
150,INI,JFXSpreadSheet/.settings/org.eclipse.core.resources.prefs
417,INI,JFXSpreadSheet/.settings/org.eclipse.jdt.core.prefs
86,INI,JFXSpreadSheet/.settings/org.eclipse.m2e.core.prefs
1069,XML,JFXSpreadSheet/nb-configuration.xml
334,XML,JFXSpreadSheet/nbactions.xml
1666,Maven,JFXSpreadSheet/pom.xml
442,Java,JFXSpreadSheet/src/main/java/module-info.java
3066,Java,JFXSpreadSheet/src/main/java/org/tjc/jfx/jfxspreadsheet/Coord.java
1284,Java,JFXSpreadSheet/src/main/java/org/tjc/jfx/jfxspreadsheet/Formula.java
7244,Java,JFXSpreadSheet/src/main/java/org/tjc/jfx/jfxspreadsheet/JFXSheetsSceneController.java
3045,Java,JFXSpreadSheet/src/main/java/org/tjc/jfx/jfxspreadsheet/JFXSpreadSheetApp.java
4054,Java,JFXSpreadSheet/src/main/java/org/tjc/jfx/jfxspreadsheet/Person.java
1469,Java,JFXSpreadSheet/src/main/java/org/tjc/jfx/jfxspreadsheet/SheetsCell.java
533,XML,JFXSpreadSheet/src/main/resources/logback-test.xml
3407,FXML,JFXSpreadSheet/src/main/resources/org/tjc/jfx/jfxspreadsheet/JFXSheetsScene.fxml
219,CSS,JFXSpreadSheet/src/main/resources/org/tjc/jfx/jfxspreadsheet/styles.css
2161,Java,JFXSpreadSheet/src/test/java/org/tjc/jfx/jfxspreadsheet/CoordTest.java
136,Bourne Shell,JFXSpreadSheet/tmp/bin/JFXSheets
2733,(unknown),JFXSpreadSheet/tmp/conf/logging.properties
6171,(unknown),JFXSpreadSheet/tmp/conf/net.properties
2180,(unknown),JFXSpreadSheet/tmp/conf/security/java.policy
48702,(unknown),JFXSpreadSheet/tmp/conf/security/java.security
2390,(unknown),JFXSpreadSheet/tmp/conf/security/policy/README.txt
146,(unknown),JFXSpreadSheet/tmp/conf/security/policy/limited/default_US_export.policy
647,(unknown),JFXSpreadSheet/tmp/conf/security/policy/limited/default_local.policy
566,(unknown),JFXSpreadSheet/tmp/conf/security/policy/limited/exempt_local.policy
146,(unknown),JFXSpreadSheet/tmp/conf/security/policy/unlimited/default_US_export.policy
193,(unknown),JFXSpreadSheet/tmp/conf/security/policy/unlimited/default_local.policy
1210,(unknown),JFXSpreadSheet/tmp/conf/sound.properties
20909,C/C++ Header,JFXSpreadSheet/tmp/include/classfile_constants.h
1775,C/C++ Header,JFXSpreadSheet/tmp/include/darwin/jawt_md.h
1005,C/C++ Header,JFXSpreadSheet/tmp/include/darwin/jni_md.h
11461,C/C++ Header,JFXSpreadSheet/tmp/include/jawt.h
74681,C/C++ Header,JFXSpreadSheet/tmp/include/jni.h
80735,C/C++ Header,JFXSpreadSheet/tmp/include/jvmti.h
3774,C/C++ Header,JFXSpreadSheet/tmp/include/jvmticmlr.h
3244,(unknown),JFXSpreadSheet/tmp/legal/java.base/COPYRIGHT
44,(unknown),JFXSpreadSheet/tmp/legal/java.base/LICENSE
1444,Markdown,JFXSpreadSheet/tmp/legal/java.base/aes.md
1582,Markdown,JFXSpreadSheet/tmp/legal/java.base/asm.md
1556,Markdown,JFXSpreadSheet/tmp/legal/java.base/c-libutl.md
2926,Markdown,JFXSpreadSheet/tmp/legal/java.base/cldr.md
2930,Markdown,JFXSpreadSheet/tmp/legal/java.base/icu.md
17785,Markdown,JFXSpreadSheet/tmp/legal/java.base/public_suffix.md
2957,Markdown,JFXSpreadSheet/tmp/legal/java.base/unicode.md
3244,(unknown),JFXSpreadSheet/tmp/legal/java.datatransfer/COPYRIGHT
44,(unknown),JFXSpreadSheet/tmp/legal/java.datatransfer/LICENSE
3244,(unknown),JFXSpreadSheet/tmp/legal/java.desktop/COPYRIGHT
44,(unknown),JFXSpreadSheet/tmp/legal/java.desktop/LICENSE
167,Markdown,JFXSpreadSheet/tmp/legal/java.desktop/colorimaging.md
25312,Markdown,JFXSpreadSheet/tmp/legal/java.desktop/freetype.md
1138,Markdown,JFXSpreadSheet/tmp/legal/java.desktop/giflib.md
2753,Markdown,JFXSpreadSheet/tmp/legal/java.desktop/harfbuzz.md
3997,Markdown,JFXSpreadSheet/tmp/legal/java.desktop/jpeg.md
1177,Markdown,JFXSpreadSheet/tmp/legal/java.desktop/lcms.md
4043,Markdown,JFXSpreadSheet/tmp/legal/java.desktop/libpng.md
1170,Markdown,JFXSpreadSheet/tmp/legal/java.desktop/mesa3d.md
1158,Markdown,JFXSpreadSheet/tmp/legal/java.desktop/opengl.md
1348,Markdown,JFXSpreadSheet/tmp/legal/java.desktop/xwd.md
3244,(unknown),JFXSpreadSheet/tmp/legal/java.logging/COPYRIGHT
44,(unknown),JFXSpreadSheet/tmp/legal/java.logging/LICENSE
3244,(unknown),JFXSpreadSheet/tmp/legal/java.naming/COPYRIGHT
44,(unknown),JFXSpreadSheet/tmp/legal/java.naming/LICENSE
3244,(unknown),JFXSpreadSheet/tmp/legal/java.prefs/COPYRIGHT
44,(unknown),JFXSpreadSheet/tmp/legal/java.prefs/LICENSE
3244,(unknown),JFXSpreadSheet/tmp/legal/java.scripting/COPYRIGHT
44,(unknown),JFXSpreadSheet/tmp/legal/java.scripting/LICENSE
3244,(unknown),JFXSpreadSheet/tmp/legal/java.security.sasl/COPYRIGHT
44,(unknown),JFXSpreadSheet/tmp/legal/java.security.sasl/LICENSE
3244,(unknown),JFXSpreadSheet/tmp/legal/java.xml/COPYRIGHT
44,(unknown),JFXSpreadSheet/tmp/legal/java.xml/LICENSE
11502,Markdown,JFXSpreadSheet/tmp/legal/java.xml/bcel.md
3028,Markdown,JFXSpreadSheet/tmp/legal/java.xml/dom.md
1142,Markdown,JFXSpreadSheet/tmp/legal/java.xml/jcup.md
12270,Markdown,JFXSpreadSheet/tmp/legal/java.xml/xalan.md
